id owner collateral collateral-token collateral-type created-at-block-height debt is-liquidated leftover-collateral updated-at-block-height
1673 SPCJ7D2GMHQ5N9ZYSBT35AAH3TTTTXEN2CEP1QCJ 40000000 STX STX-A 40449 24074 False 0 59389
1674 SPCJ7D2GMHQ5N9ZYSBT35AAH3TTTTXEN2CEP1QCJ 30000000 STX STX-B 40450 5451474 False 0 81195
1675 SPKPA06RC4DW68HGDS3CFEXT7ZH7QPMGM97B7K02 422000000 STX STX-A 40462 0 False 0 133964
1676 SP3DPXHEAQ34YVNC7NADP1BSYXWSDTW9KW6PGTAM0 3318106557 STX STX-A 40463 2400000000 False 0 133148
1678 SP32NTG209B861QBHF4TH0C86QB0A12TY2F16WHMY 0 xSTX STX-A 40484 52000000 True 0 61058
1680 SP3R7Q3QMTYC4QR0RFDR9HZBWNBNBNDA7S549CR6Y 0 xSTX STX-A 40546 55000000 True 10770347 82826
1681 SP2MBFQ3DGMQR0Z4PRNY48HEPRRF9RT28MHY14SQP 0 xSTX STX-B 40580 8770000000 True 2044419895 54154
1686 SP35X054NDBAY65ZPX3TN59S6XVM207BP8VY32ET7 0 xSTX STX-A 40656 924000000 True 598228546 64052
1689 SP2KGGXYNK7P93RMJZXAKYBXA4Y1JZQZTWSYK8AGX 0 xSTX STX-A 40698 290000000 True 0 61058
1690 SP357REJB7P8K2N1Z3KAY5Z3APSXHHQCTHRPX1JT0 12337179 STX STX-B 40705 0 False 0 96852
1699 SP1EQDHWQ1MAZ0VX52ND2BVSQWP7Y2KV08S3KSAY6 0 xSTX STX-A 40859 1600000000 True 0 61058
1700 SP1F4B1X5J913CKAEHA99DYD6NHYNCPZ9751WPJZ3 0 xSTX STX-A 40943 1000000000 True 270643839 61058
1701 SP1AKE40YTY4QDZEY1W5SFB661QNSAWZMW1BM4Y02 53833410 STX STX-B 40995 930 False 0 54349
1702 SP3J8VRTWJ00MXVP5ZV3NXFN70RY13SJMXSN1J4SX 0 xSTX STX-A 41000 19716796 True 0 61058
1704 SP1DW2D361PXVM0VC3Z0MPTGAVC8RQYPAG19YSBVG 3019258297 STX STX-A 41008 0 False 0 133513
1709 SP3Y4909R8XTVHPKQEE4C6DVKW6TQ1ZSNAW4W9QH 0 xSTX STX-A 41270 540000000 True 320885976 63690
1711 SP2MBFQ3DGMQR0Z4PRNY48HEPRRF9RT28MHY14SQP 0 xSTX STX-B 41307 77448240 True 1019827 61058
1715 SP14E544B2FY8BSKTV5V7W8NCRYX2B7NXRQ7B7NJ9 0 xSTX STX-A 41395 90556358 True 0 82849
1718 SPBVSBT11S2T20ZRDHX1A9G13PYHPNNYJGHNWM19 0 xSTX STX-A 41516 10000000 True 2706439 61058
1721 SPE39HZGRQ45ZSDJXY5JEG483VC8B8J0DEEDDTT5 1000000 STX STX-B 41537 0 False 0 41606
1723 SP1JPKH64TWH1EW9K88A16FJRRXRNMY2J9JSAF086 1000000 STX STX-A 41537 0 False 0 41606
1724 SPF2VNHRHWJR3ABJRGKS21CH6KMR50NGADH29E5A 33327404 STX STX-A 41558 48867 False 0 44108
1725 SP2MBFQ3DGMQR0Z4PRNY48HEPRRF9RT28MHY14SQP 0 xSTX STX-B 41619 18470717 True 6781166 63025
1733 SP36GSEC1W1P101YMCJG2S9P2J2VHQ8Q384H7VK0V 1008794977 STX STX-A 41734 22594875 False 0 136331
1735 SP1JVB9ZWKPGMYQ62YFWA8KBE66SDEFJHGJR9DVX1 28000000 STX STX-A 41761 0 False 0 69914
1736 SPHPHNN5XPAHCZWB5M5PVZ1KK8GY9C4KB1R7N6Z7 0 xSTX STX-A 41790 1700000000 True 0 59641
1737 SP1SBR1Z6PZBJT17PHYBSPB6YP7TBGBRD85FJ31X5 41000000 STX STX-A 41828 57148 False 0 44647
1741 SP2MBFQ3DGMQR0Z4PRNY48HEPRRF9RT28MHY14SQP 0 xSTX STX-B 41865 28000000 True 0 63025
1744 SP2FJP6DBKTQ4Y54DZ12F3J9KMER77KF7TSY2H1VN 0 xSTX STX-B 41893 232780200 True 299045608 49842
1748 SP1JQNYF9ZYCDYZ36BWZFR4BAQYBGTKPTKXDC85SY 0 xSTX STX-A 42048 3568683 True 1294203 63025
1749 SP1JQNYF9ZYCDYZ36BWZFR4BAQYBGTKPTKXDC85SY 0 xSTX STX-B 42063 16183350 True 138263 63025
1750 SPYABRXAJRTERW97VT4P5ACESQRNTD2Q16C9YQ2F 0 xSTX STX-A 42065 4886729663 True 0 59699
1751 SP34NBA0BFND0710TXRM2MSZFX60VEHD5S8A62K8T 0 xSTX STX-A 42098 1000000 True 60212 63025
1754 SP3N6FS2TMC021WCAKBV4MGKCEZHD3HK6B2TJ23XJ 0 STX STX-A 42129 30037158840 True 0 70462
1755 SP1RWED16ENYSGG5H5CJBGXNWN7QWPS73YA8QJBKY 0 xSTX STX-A 42142 650000000 True 150918495 63025
1756 SP3N6FS2TMC021WCAKBV4MGKCEZHD3HK6B2TJ23XJ 0 xSTX STX-A 42146 30037146153 True 0 70477
1759 SP2J53NTNWK3ZP61TVEAVE4VMV7NMZHGSJ1KG759 0 xSTX STX-A 42224 101282464 True 36553802 64172
1760 SP1V9KKM0KRE2V86Y506GF9ACWS7MJ81T9192FRPW 0 xSTX STX-B 42329 1474784448 True 157551077 82826
1765 SPDVAGX3EGETB7BJ6737FRS4DTNXC7CVSNFK7TSR 0 STX STX-B 42434 3000000 True 0 59602
1766 SP2W4HSZ5MBP7BB643K5E0XG5TEEK73P1C1PWEY2A 0 xSTX STX-A 42452 40000000 True 10806626 64172
1768 SPDVAGX3EGETB7BJ6737FRS4DTNXC7CVSNFK7TSR 10000000 STX STX-A 42462 0 False 0 42575
1770 SP3THKNVVSBKVS4M82PQ6WPFT74D96K0XD28T1Q10 0 xSTX STX-A 42540 600000000 True 86332876 64172
1772 SPDVAGX3EGETB7BJ6737FRS4DTNXC7CVSNFK7TSR 0 STX STX-A 42575 1000000 True 60212 59640
1773 SPDVAGX3EGETB7BJ6737FRS4DTNXC7CVSNFK7TSR 0 STX STX-B 42575 1000000 True 0 59640
1774 SPDVAGX3EGETB7BJ6737FRS4DTNXC7CVSNFK7TSR 0 STX STX-B 42575 1000000 True 0 59640
1775 SPWP00Z94PZNMX2BMN305M0Y9CWCCQ5PXQJQA1X0 0 xSTX STX-A 42599 175000000 True 40117022 63025
1777 SP2MBFQ3DGMQR0Z4PRNY48HEPRRF9RT28MHY14SQP 0 xSTX STX-B 42667 33000000 True 7718085 63025
1778 SP2MBFQ3DGMQR0Z4PRNY48HEPRRF9RT28MHY14SQP 0 xSTX STX-B 42672 9000000 True 2832433 63025
1783 SP2MBFQ3DGMQR0Z4PRNY48HEPRRF9RT28MHY14SQP 0 xSTX STX-B 42898 23000000 True 5015919 63025
1784 SP3N8ZJBY5R6V4QNW7GR7GA6VG73WAYXAFPEMF69X 202926549917 STX STX-A 42917 76973169321 False 0 135918
1787 SP2AJXN904JSXMPHXW3CJEEKTEK169RT2QD48H7Q2 0 xSTX STX-A 42946 4082747 True 1041784 63025
1796 SP2MBFQ3DGMQR0Z4PRNY48HEPRRF9RT28MHY14SQP 0 xSTX STX-B 43119 13000000 True 3313493 63025
1800 SP2277PPJAZDPPN9MH9ZDA1AJ2GGAEY2BDW09H1Z0 0 xSTX STX-A 43183 1097000000 True 330956287 64800
1801 SP2277PPJAZDPPN9MH9ZDA1AJ2GGAEY2BDW09H1Z0 0 xSTX STX-A 43183 1097000000 True 332493704 64803
1803 SP381G5RHTPWJC7XS918X5MGD89HN744P564G8B0T 4159368450 STX STX-B 43296 334000548 False 0 132474
1804 SP6ZSYZ9F28C80KW9QGASQ8SQY4K0RFVRM5YM2C4 0 xSTX STX-A 43308 20000000 True 5412877 64803
1805 SP3N8Y6YKX2Q5VT4GYJWS1E017ZZY7RC4NP5K0G87 750000000 STX STX-A 43402 0 False 0 68341
1809 SP2EEJQ060B714W0DPXTZ9STWS9F1FXZ807ZYJPX5 0 xSTX STX-A 43674 567794161 True 0 82825
1810 SP1C4P84D6AJYPQMZT1K5RRY5S5XG3Z3TEKZX5BXH 0 xSTX STX-B 43676 40000948 True 11811178 51744
1811 SP3Z40271K667EKJKDJ5610HWMCCTV1W1MH3H8PKE 0 xSTX STX-A 43681 11000000 True 0 64803
1813 SP2MBFQ3DGMQR0Z4PRNY48HEPRRF9RT28MHY14SQP 0 xSTX STX-B 43686 38000000 True 7071322 51741
1814 SP2MBFQ3DGMQR0Z4PRNY48HEPRRF9RT28MHY14SQP 0 xSTX STX-B 43696 10000000 True 2703028 51744
1822 SP3R7K4TE4KJGMW0G3RMRSFJCXATKZCX36HYSB0MX 0 STX STX-B 43833 4375000000 True 1082329525 50014
1824 SP3C07TVBKY1QGP0D78NV9SRBV7ZDPFA6QERTPEDH 0 xSTX STX-A 43847 700000000 True 94147735 64803
1827 SP1C05YRGY8PHNEY55MTG2FSC3XS4AXE3H1KAYPCQ 0 xSTX STX-B 43898 10000000 True 0 57648
1828 SP3VCX5NFQ8VCHFS9M6N40ZJNVTRT4HZ62WFH5C4Q 1405129015 STX STX-A 43899 92638194 False 0 136056
1835 SP2MW8KQQ60MAR6ST0EJ161XQFJSSDR7VS79T8XQY 0 xSTX STX-A 43937 200000000 True 244986 64803
1836 SPXFCT0TMAKQ0QHN9BDQ0ZYTDXWBW65BD9AEECJG 0 xSTX STX-A 43964 15000000 True 2567881 64803
1837 SP3PR5EGK1GTCC5HS2XQAHEEWJR0R3TJ6NXN1WA5 0 xSTX STX-B 43973 2000000 True 387539 64803
1838 SP2MBFQ3DGMQR0Z4PRNY48HEPRRF9RT28MHY14SQP 0 xSTX STX-B 44029 47000000 True 13904847 51744
1840 SPR35JC5BGKTN20GJAKRZJDM1P8J81NZSHZ40AV7 0 xSTX STX-A 44102 100000000 True 6021105 64803
1842 SPAYA713AE0GCDEFTR0T6K493V1HC3EK3DBNJFW0 0 xSTX STX-A 44251 223089275 True 53234551 64803
1843 SP3T23YN6MBF44YNV910FD8JNMN1NZYGKG3MMZ73X 0 xSTX STX-A 44256 2000000 True 541288 64803
1846 SPNKK0WTGPHF75JHV2X4N47YWBZTZ95Y2CJ0WAH4 0 xSTX STX-A 44267 696878 True 180238 64803
1849 SP1JVB9ZWKPGMYQ62YFWA8KBE66SDEFJHGJR9DVX1 15000000 STX STX-A 44295 0 False 0 80438
1853 SP2E205DXBA7AW2GH2H8ZFZ68S5WRHHY6A1RNRRXX 0 xSTX STX-A 44557 1109392524 True 232646128 64803
1854 SP30HDQ1WGZRD1YTBRPPPYZHKQJ7E8CVYZCTHXKVX 0 xSTX STX-A 44568 27000000 True 0 64803
1855 SP30HDQ1WGZRD1YTBRPPPYZHKQJ7E8CVYZCTHXKVX 50000000 STX STX-B 44568 0 False 0 49612
1856 SP30HDQ1WGZRD1YTBRPPPYZHKQJ7E8CVYZCTHXKVX 0 xSTX STX-B 44583 64000000 True 1679741 64803
1859 SP1X2J2FGVS88MJS5JC50EGH5636SNSD801B4X7QD 0 xSTX STX-A 44625 2000000 True 977580 82825
1863 SP2EV31SMG1FTAB89CVRXXZEWWE0M9AXB9ZP8S4NB 0 xSTX STX-A 44839 539000000 True 3346832 64803
1864 SP2QK197NC1SWGBJP2TJDT3KP24RZFX7FYHM1BWDA 165000000 STX STX-A 44839 20792001 False 0 134578
1867 SP2E9Y2CPF7YTAXEXDHAYWJ9GQG3AH0W9HWHE20G7 1659913212 STX STX-A 44877 0 False 0 135739
1869 SPHPHNN5XPAHCZWB5M5PVZ1KK8GY9C4KB1R7N6Z7 0 xSTX STX-A 45036 2000000000 True 41362692 59849
1870 SPHPHNN5XPAHCZWB5M5PVZ1KK8GY9C4KB1R7N6Z7 0 xSTX STX-A 45038 650000000 True 0 59849
1875 SPS3RTVHYXAMVGFW7EDTFMK7QPMH7DHFZX0F342R 3358524767 STX STX-A 45526 0 False 0 99243
1877 SP272HMYC5PG4R60NQKCX96Q682NDKF1VDZ7P5RSQ 1000000 STX STX-A 45590 44859 False 0 52702
1881 SPPAQWRD7Y3E982NB4BVXPFRZ1PMZVZEV7635GZ9 100000000 STX STX-A 46069 15417300 False 0 59377
1883 SPA6DVSF7S0DEXE4NWG6JQBX3BEA5AS5PEE2NQXP 17898802620 STX STX-A 46083 3325468594 False 0 127151
1886 SP36GSEC1W1P101YMCJG2S9P2J2VHQ8Q384H7VK0V 1009401337 STX STX-A 46158 22566784 False 0 136331
1895 SPR09Q32WPG9JKN7SXXXJB1VC6BGPD4VV893SFFX 30000000 STX STX-A 46338 5000000 False 0 46338
1900 SP2TGBAT4N2X691E3HPCFV0P9AZ2RCKYW5RAHG87 0 STX STX-A 46470 25635124 True 0 120655
1902 SP3RY185H0R8TNX4PGRYFZ07AV001N23N1FJX9MEE 0 STX STX-A 46523 1594020 True 1195043 64052
1906 SP1CCVPBKXT69WRP8VKSK2VJ5W0M5MTBHG2HPS962 823242236 STX STX-B 46711 85480133 False 0 127607
1910 SP2ZDK0KDW1CFRJ0Q6KCB77XA16BW5ZREA1QG92ST 3721037438 STX STX-B 46855 3104 False 0 87319
1912 SPM3VEAX84AFTAXG4KPMXXDJHPXAMRJ1BDSSDQ8Q 0 xSTX STX-A 46923 76000000 True 39946088 61058
1913 SPM3VEAX84AFTAXG4KPMXXDJHPXAMRJ1BDSSDQ8Q 0 xSTX STX-A 46929 269000000 True 133493388 61058
1914 SP24HQJYVE9W6F0W978MGEQGTZTHQWPP867WX5WRV 0 STX STX-A 46964 3923121 True 1396580 57679
1918 SPM3VEAX84AFTAXG4KPMXXDJHPXAMRJ1BDSSDQ8Q 0 xSTX STX-A 47056 144000000 True 23971798 63690
1921 SP2G4SF22876WJWMKZPJ95D1R98V2KX1HA8F6REQF 0 xSTX STX-A 47237 52000000 True 6212039 63690
1922 SPM3VEAX84AFTAXG4KPMXXDJHPXAMRJ1BDSSDQ8Q 0 xSTX STX-A 47253 297000000 True 174526157 61058
1923 SP18F9RXVS407Q1Y041W8NWYGB8N2FFT48B5D7FBP 10726820198 STX STX-A 47329 890287034 False 0 119052
1924 SPNKK0WTGPHF75JHV2X4N47YWBZTZ95Y2CJ0WAH4 0 xSTX STX-B 47348 28011067 True 0 61058
1925 SP247S5GNXWHGBTPN7R2MTQMAN20AGC4MK9V7H31S 0 xSTX STX-A 47359 3000000 True 399386 63934
1926 SP1CCVPBKXT69WRP8VKSK2VJ5W0M5MTBHG2HPS962 2701992260 STX STX-B 47400 309387344 False 0 127608
1929 SP3QETBCGT1PJX0ZPNFMMHYZEQXER2M1M4AE0GAWW 0 xSTX STX-A 47628 124771914 True 28095000 63934
1931 SP2X7P20J3MWPB8H58PWAA8G06WNPK8P2FBYA8RG1 0 xSTX STX-B 47835 60000000 True 0 61058
1933 SP36GSEC1W1P101YMCJG2S9P2J2VHQ8Q384H7VK0V 1003930638 STX STX-A 47970 22751252 False 0 136331
1935 SPM3VEAX84AFTAXG4KPMXXDJHPXAMRJ1BDSSDQ8Q 0 xSTX STX-A 47989 110000000 True 24770823 61058
1936 SP32NTG209B861QBHF4TH0C86QB0A12TY2F16WHMY 0 xSTX STX-A 48094 4011000000 True 507870148 61058
1938 SP1CCVPBKXT69WRP8VKSK2VJ5W0M5MTBHG2HPS962 778167604 STX STX-B 48213 94040538 False 0 127608
1940 SP3EKY8XPBFNTFJY4Y3V926HDK5AJD33Z30RZTX1G 0 STX STX-B 48680 75004533 True 0 59326
1941 SP2FJ5TKSCAE1VEEJ8DT64FT2GQJAVVA8X9J1FWYD 0 xSTX STX-B 48797 46000000 True 0 63028
1942 SP3W83KG17KJZZXPDZQDTRQKQRGHNFZN410R9P02E 5000000 STX STX-A 48812 1 False 0 74843
1946 SPRB3JCRYJQXAXFTFR78NM9FS1VB8CSSBX2RKKFW 0 xSTX STX-B 49418 14755743 True 3999179 82825
1950 SPM3VEAX84AFTAXG4KPMXXDJHPXAMRJ1BDSSDQ8Q 0 xSTX STX-A 49913 271000000 True 32744496 64172
1952 SPJXWDR6YPME7X4BZ8PK6WDG76B7DZVHKEPAACF3 21000000 xBTC XBTC-A 49958 1832000000 False 0 63841
1958 SP2QV18K6HB5NBE2RWHKH1HY2A3HKJ4NVW7KYN2SY 513886108 STX STX-A 50300 0 False 0 131217
1959 SP1P89TEC03E29V5MYJBSCC8KWR1A243ZG2R8DYB1 0 xSTX STX-A 50370 291000000 True 68740400 64803
1960 SP1P89TEC03E29V5MYJBSCC8KWR1A243ZG2R8DYB1 0 xBTC XBTC-A 50387 364000000 True 538368 84372
1961 SP1AX2ND6NE41YNN9C0SDJV2N11X7684RBKQWB9XD 5434485382 STX STX-A 50402 2737122440 False 0 133113
1969 SPAJYAJBZDN49K04BEVZKEZ29MMRWB5VX1H5PS0B 0 xSTX STX-B 50710 333521048 True 68750583 64804
1971 SP2NR2625HB0YFFRFBD9VHVYESNY83VTMKZXMV6H0 250000000 STX STX-A 50942 0 False 0 54411
1976 SPHKNB2BHPZZJZAQND4ND16P9N5WRK4JCXDEBNEW 0 xSTX STX-B 51731 127826253 True 9788194 82824
1977 SP2S6MCR2K3TYAC02RSYQ74RE9RJ3Q0EV3FYFGKGB 600000000 STX STX-A 51745 3544488 False 0 82839
1980 SP3T33CA7MX27X7EBK805ZCXB6E3QEHQCH1EHRC6F 0 xSTX STX-A 51861 2585216793 True 432343025 59849
1983 SP3RHQ7157Q7V5777ED6W1AY4E10QS50EWQAC08CE 0 xSTX STX-A 52049 8000000 True 2161326 66971
1987 SP3RHQ7157Q7V5777ED6W1AY4E10QS50EWQAC08CE 0 xSTX STX-A 52148 35000000 True 9389814 66971
1994 SPT298DGTCVJFTBYJJTWG14K6D2ZX1VG669EA36F 0 STX STX-A 52272 2916533 True 664317 64051
2005 SP21VM88VH4R9KPWV39MA2J1B2ZB314GS2XF1J0PS 0 xSTX STX-A 52496 308000000 True 195717457 66971
2006 SP3TTSAVC72KKRQS0CHX186B2MRNQD0MBS7YD5CH 0 xSTX STX-A 52515 6000000 True 798772 66971
2008 SP3TF77S4XWBMZ455YTYWRMRMHTM7AZDM6258ACR3 13922776440 STX STX-A 52594 1001340715 False 0 135847
2011 SPKCN7FXPWGKN6NSBHYA2EJG8PHF451B5BMRXGP1 150000000 STX STX-A 52655 9953397 False 0 76339
2012 SP31F56GFT7VSV6HCEE3NW2XNNRVQ8TRSK8MQABEJ 0 xSTX STX-B 52672 3186000000 True 205494567 59449
2014 SPRQC28KFS4QGSE5FCWF0Y6QFEANCGNXHX9YV341 0 xSTX STX-A 52792 43999273 True 9193315 66971
2016 SP1EC738N9KZGBGE0G3SRDK0RY0G8DVFF6CQ6HRCK 141510774 xBTC XBTC-A 52880 13672512744 False 0 95983
2018 SP2D21TSA9RB2TXT67E2A0K76JVG1NBEWC93FZE8Q 8739 STX STX-A 53026 1059 False 0 102997
2020 SPJXWDR6YPME7X4BZ8PK6WDG76B7DZVHKEPAACF3 20000000 xBTC XBTC-A 53226 15842860 False 0 82957
2026 SP236EJJ8TXPS2DP36WPV2NJBFP59VKM2T7RNER8N 253281309 STX STX-A 53290 0 False 0 122462
2029 SP1AX2ND6NE41YNN9C0SDJV2N11X7684RBKQWB9XD 5434110069 STX STX-A 53562 2737063947 False 0 133113
2032 SP31HC33W5JVDADDC0MX1AS6H7AGAJ0YPVZKK20D0 0 xSTX STX-A 53927 86829403 True 0 59598
2033 SP1JQNYF9ZYCDYZ36BWZFR4BAQYBGTKPTKXDC85SY 0 xBTC XBTC-A 53968 6000000 True 6237 59744
2034 SP2YADQRAJ4468KEX4CYD4MQPF0S6QYFT5BRA22J0 70001017 xBTC XBTC-A 53990 7160661133 False 0 120495
2041 SP3D5HNRZQDKYS3RRFSCZ33MZ0MH0FCYNMVRV3AWJ 0 xSTX STX-A 54146 1134707787 True 345935516 60595
2042 SP35V5E6GWMJEM7BMT8WK1ZHGPVP5NT9DZKV23D51 0 xSTX STX-A 54161 3265339214 True 0 63934
2045 SP1BMZJH81KHYXDAQ8X6XKTTQTNSZ7EGPE2WCDW5W 0 xSTX STX-A 54392 300000000 True 30655958 59729
2047 SPYRVFBN2ZJM5MGBEC236N22550JX31CVNE05SCR 0 xBTC XBTC-A 54462 7792810315 True 8385509 64051
2048 SP18Q3YM95WV5936VRZ70G6BSKW2H5GWW5FTFCFDT 0 xSTX STX-B 54530 7000000 True 0 59325
2051 SPQXNKDBPDK3378YG4GAM3EW109T6Y8M67J5Z510 1253983142 STX STX-A 54550 0 False 0 63841
2052 SP28PBTWEHR197J6BJHCDCKTVH6EFTRADJ5X7XFXF 1030112 STX STX-A 54550 19422 False 0 55849
2053 SP2BFDET28J9CDFVV26QF7D44R0JM1JY6CGVM0WBD 0 STX STX-A 54569 180000000 True 17691794 59326
2060 SP1GCY8C8TAFTWK2CF1MFGN85W3FSJCN9N2VRFZF7 100000000 STX STX-A 54928 23184 False 0 56605
2062 SPYK7WJCM4PMCEH4CCM4FHA3RTG946QKJBNN5553 0 xSTX STX-B 55030 1007002537 True 593795261 82824
2063 SP3822PDE5AZSHDMF7W1F60QMFWVRRC641AGBKYYY 175557640 STX STX-A 55041 0 False 0 58717
2065 SP3VEF4XJGQPYGVCCY0FVY7XVG3H16N95ZMAM3B5Z 0 xSTX STX-A 55124 100000000 True 6021105 59640
2071 SP1JB3G44202RYWG04M3NMCZB781VBEW414QRMZS2 0 xSTX STX-A 55592 176723680 True 128123736 84366
2074 SP3T7WAB5DMJ3JSRMCQF6SC7CG50DYYJVS4C303CN 0 xSTX STX-A 55818 48617211 True 5692872 63025
2075 SP13BWBVYRV8ARXPX0VMQ6VR5N671AASS4ZZZ2N6Y 0 xSTX STX-A 55849 1616313293 True 1627072122 84366
2077 SP3Y9SWNSPDX6K6TFCFWTX3B3V4K3GB7KXB669GT4 0 xSTX STX-A 55870 5000000 True 2600829 64172
2078 SP3Y9SWNSPDX6K6TFCFWTX3B3V4K3GB7KXB669GT4 0 xSTX STX-A 55870 151000000 True 74545012 64172
2081 SP3822PDE5AZSHDMF7W1F60QMFWVRRC641AGBKYYY 0 xSTX STX-A 55983 179286429 True 191201205 82824
2082 SP3MMNZW52DHWJG4AWM2D74C6QCCNVVR1TAB4CNX2 3787375695 STX STX-B 55987 3299937293 False 0 135645
2083 SP2FERZWHCY7B9CTFSJK8EW75W01MDGF3S8Z76TRN 40356514 STX STX-A 56068 16200 False 0 78120
2086 SPRB3JCRYJQXAXFTFR78NM9FS1VB8CSSBX2RKKFW 0 xBTC XBTC-A 56228 3000000 True 4135 64050
2087 SP13Z197NXDAKYM15ZKDK8Y7JQ07D5656GR7QS3V4 0 xSTX STX-A 56246 24716744 True 4897575 63025
2089 SP2DZW1E6R5NEYXRHXW1RS1M4Y55Y4M52T9633M45 4432165946 STX STX-A 56532 930874313 False 0 122459
2092 SP2ZN0HD4VM65K9381WV8WDP5SBQ2STE4194ZFZT0 0 xSTX STX-A 57045 45000000 True 13172949 63025
2093 SP335ZC3W6M308ZKTSCCBMR54GWA20RSXCKJPZC59 0 STX STX-B 57129 35035523959 True 0 65600
2094 SP9T6ST442QJTQ1FN24AKJQ8GX9TDS3C9TSXQXP0 0 xSTX STX-A 57393 30225806 True 42327564 84366
2095 SP15W9F3KC39ZHXS6Q3HA4J3VMXSVDWF4DSND7GAK 30095595 STX STX-B 57573 12067 False 0 64844
2097 SP2EMD49JYSR9EA3KW2B3VPBRPYMN0998FB1ZNQ6J 0 xSTX STX-A 57707 647818144 True 564134459 84366
2100 SP1PMVM8V5ZE4E8CYY9D5Z9X4JWWMFR5MPGE32ECT 654826946 STX STX-A 58172 0 False 0 59504
2107 SP335ZC3W6M308ZKTSCCBMR54GWA20RSXCKJPZC59 0 STX STX-B 58889 35081143120 True 0 65600
2108 SP3FYQYV42AV9E1NFTS85FJTAZY0VP97K6N2S8Z3V 0 xSTX STX-A 58932 1200000 True 0 63934
2110 SP26JANC54SG8Q1JKVZK5R89Z35S60J2AF8ZJKGMR 1068425921721 STX STX-A 59037 340179661292 False 0 134483
2111 SP335ZC3W6M308ZKTSCCBMR54GWA20RSXCKJPZC59 0 STX STX-B 59293 35079520558 True 0 65600
2112 SP3Y07R709JXM8TCP5F9PZ41R11Q84FZ69EJ0M59R 0 xSTX STX-A 59312 2000000 True 1040332 66972
2113 SP2YF67GVR3Y49FKPYDSBKX5P2T0D0X6P5FVSA04D 85151000916 STX STX-A 59420 82106123119 False 0 135161
2114 SP2YF67GVR3Y49FKPYDSBKX5P2T0D0X6P5FVSA04D 0 xBTC XBTC-A 59428 494471689 True 919661 84366
2115 SP2FSM29506QZYKJMFGNTAF2V6Q58K2Y61DDT7Y0F 4283470 STX STX-A 59474 55744 False 0 67591
2116 SP17Q8MQJNAZEQHNM00VFM3KGYBN9KPWZ7WDF0EFS 3889688 STX STX-A 59474 115776 False 0 61383
2118 SP2YF67GVR3Y49FKPYDSBKX5P2T0D0X6P5FVSA04D 84650592429 STX STX-A 59630 81593205688 False 0 135173
2127 SP2YF67GVR3Y49FKPYDSBKX5P2T0D0X6P5FVSA04D 43068121550 STX STX-A 60135 41581042413 False 0 135272
2129 SP2YF67GVR3Y49FKPYDSBKX5P2T0D0X6P5FVSA04D 0 xSTX STX-A 60160 1244904951 True 1595716265 83281
2131 SP2YF67GVR3Y49FKPYDSBKX5P2T0D0X6P5FVSA04D 0 xSTX STX-A 60434 1427481553 True 1806337027 83281
2132 SP2YF67GVR3Y49FKPYDSBKX5P2T0D0X6P5FVSA04D 0 xSTX STX-A 60435 1363330824 True 1706368621 83281
2133 SPPMGZTRGMBVCFW3RMEVQJEF26MW9G6EKT51EMD8 569272 xBTC XBTC-A 60466 50000000 False 0 60466
2135 SP1AX2ND6NE41YNN9C0SDJV2N11X7684RBKQWB9XD 5434576606 STX STX-A 60980 2735642252 False 0 133113
2138 SP2YADQRAJ4468KEX4CYD4MQPF0S6QYFT5BRA22J0 12000007 xBTC XBTC-A 61964 1055231675 False 0 120495
2140 SP2YADQRAJ4468KEX4CYD4MQPF0S6QYFT5BRA22J0 1176370746 STX STX-A 62587 533904877 False 0 136106
2142 SP1CCVPBKXT69WRP8VKSK2VJ5W0M5MTBHG2HPS962 4064522817 STX STX-B 62861 466618434 False 0 127608
2148 SP20QZBHD8QZKS9NGV9FQ76KQ6AD98SGQKXYQ2ZPG 94826338 xBTC XBTC-A 63786 15291814979 False 0 102682
2152 SP3MA7SZSW1T0CR9Y3WEX4BJZNESCXMA493RF4H0K 8000000000 STX STX-A 64143 1950436040 False 0 135763
2154 SP1XG4TXSY51BTN7DWEN93QNGZJ25JVCJ2XQ099PH 0 xSTX STX-A 64149 4000000 True 4843790 83281
2160 SP355Q1KG10126568F0RXMDRSHB9B82PDN0FF49T3 0 xSTX STX-B 64162 7181646195 True 3013420675 83281
2161 SP355Q1KG10126568F0RXMDRSHB9B82PDN0FF49T3 14999139 xBTC XBTC-A 64162 2050844710 False 0 99140
2179 SP36GSEC1W1P101YMCJG2S9P2J2VHQ8Q384H7VK0V 1004513820 STX STX-A 64831 23241183 False 0 136331
2185 SPT7WQRTS0KTTGY7YZ1GF1K30J60C8Y32Q7DQVPK 52000000 STX STX-A 65723 0 False 0 81040
2186 SP3MGX52C2WFVSYXHAATWDCJXEWE7F2HEXM697881 0 xBTC XBTC-A 65863 15240 True 26 83281
2187 SP23MCFG3M1W4GCAKBNRTV9Q47X48JP39WK5NRRPZ 0 xSTX STX-A 66294 3896937 True 2537188 82823
2189 SP34WJYY1Z8QDYJ4S6B2936FK9548C3D7ZD8MB4ZE 0 STX STX-A 66515 17934 True 3583 82823
2191 SP2K04RKSPMH0PHVEH0WZNCMN0ZFM61ZTE1JF6SJM 498997419 STX STX-A 66845 70895023 False 0 132233
